# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 10, Dendrites: 150, Execution time: 9205.023844 s, Slave processes: 0
# X Y
0 -65.000000
1 34.213414
2 -68.273960
3 -48.172154
4 -39.673754
5 -59.695500
6 22.714999
7 -65.306241
8 -46.225050
9 -44.180543
10 -58.293321
11 20.037375
12 -65.107252
13 -43.939917
14 -49.442246
15 -57.049287
16 14.095972
17 -64.791364
18 -40.906651
19 -54.082440
20 -55.766274
21 5.697306
22 -64.278360
23 -36.383931
24 -57.857655
25 -54.439919
26 -3.790701
27 -63.600497
28 -28.736577
29 -60.703962
30 -53.068816
31 -13.309042
32 -62.786770
33 -15.481288
34 -62.707691
35 -51.643968
36 -22.161872
37 -61.860263
38 1.842623
39 -64.019907
40 -50.143690
41 -29.965598
42 -60.839684
43 15.452712
44 -64.787813
45 -48.525006
46 -36.729704
47 -59.740052
48 21.426558
49 -65.131089
50 -46.707743
51 -42.750716
52 -58.573803
53 20.895624
54 -65.140931
55 -44.541956
56 -48.211768
57 -57.351003
58 15.806747
59 -64.886010
60 -41.735553
61 -53.037390
62 -56.079278
63 7.867440
64 -64.418218
65 -37.675823
66 -57.033843
67 -54.763328
68 -1.468764
69 -63.777169
70 -31.001983
71 -60.100471
72 -53.403469
73 -11.056566
74 -62.993881
75 -19.247603
76 -62.294274
77 -51.992965
78 -20.116160
79 -62.092660
80 -2.300823
81 -63.758771
82 -50.513786
83 -28.189012
84 -61.093243
85 12.850301
86 -64.645698
87 -48.929171
88 -35.180359
89 -60.011443
90 20.657635
91 -65.081913
92 -47.170035
93 -41.354139
94 -58.860214
95 21.510485
96 -65.165051
97 -45.107696
98 -46.947967
99 -57.650252
