# Vm for HH model. Simulation time: 100 ms, Integration step: 0.000100 ms, Compartments: 1000, Dendrites: 6, Execution time: 4139.389004 s, Slave processes: 0
# X Y
0 -65.000000
1 -64.972888
2 -64.951287
3 -64.932655
4 -64.916143
5 -64.901142
6 -64.886911
7 -64.872495
8 -64.856833
9 -64.838927
10 -64.817960
11 -64.793357
12 -64.764791
13 -64.732155
14 -64.695521
15 -64.655099
16 -64.611192
17 -64.564164
18 -64.514412
19 -64.462342
20 -64.408358
21 -64.352845
22 -64.296167
23 -64.238659
24 -64.180624
25 -64.122337
26 -64.064038
27 -64.005943
28 -63.948235
29 -63.891073
30 -63.834594
31 -63.778909
32 -63.724115
33 -63.670287
34 -63.617486
35 -63.565761
36 -63.515147
37 -63.465669
38 -63.417344
39 -63.370179
40 -63.324177
41 -63.279333
42 -63.235639
43 -63.193081
44 -63.151643
45 -63.111306
46 -63.072049
47 -63.033848
48 -62.996678
49 -62.960514
50 -62.925330
51 -62.891097
52 -62.857790
53 -62.825381
54 -62.793841
55 -62.763144
56 -62.733263
57 -62.704171
58 -62.675842
59 -62.648250
60 -62.621370
61 -62.595178
62 -62.569649
63 -62.544761
64 -62.520490
65 -62.496814
66 -62.473712
67 -62.451164
68 -62.429149
69 -62.407647
70 -62.386641
71 -62.366111
72 -62.346040
73 -62.326412
74 -62.307209
75 -62.288417
76 -62.270019
77 -62.252001
78 -62.234349
79 -62.217049
80 -62.200088
81 -62.183452
82 -62.167130
83 -62.151110
84 -62.135380
85 -62.119929
86 -62.104746
87 -62.089821
88 -62.075145
89 -62.060706
90 -62.046496
91 -62.032507
92 -62.018728
93 -62.005152
94 -61.991770
95 -61.978575
96 -61.965559
97 -61.952713
98 -61.940032
99 -61.927508
